folioviv,tenencia,renta,ubica_geo,tam_loc,est_socio,tipo_viv,mat_pared,mat_techos,mat_pisos,antiguedad,cocina,cuart_dorm,num_cuarto,lugar_coc,agua_ent,ab_agua,dotac_agua,excusado,uso_compar,sanit_agua,bano_comp,bano_excus,bano_regad,drenaje,disp_elect,focos,combus,eli_basura,lavadero,fregadero,regadera,tinaco_azo,cisterna,pileta,calent_sol,calent_gas,medid_luz,bomba_agua,tanque_gas,aire_acond,calefacc,p_grietas,p_pandeos,p_levanta,p_humedad,p_fractura,p_electric,p_tuberias,antiguedad_no_especificada
3100289714,4,0,31080,3,1,1,8,10,3,40.0,1,3,4,1,1,1,1,1,2,1,1,0,0,2,1,7,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,0
3100289715,4,0,31080,3,1,2,8,10,3,-1.0,2,1,2,6,1,1,1,1,2,1,1,0,0,2,1,2,7,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
3100289716,4,0,31080,3,1,1,8,10,3,60.0,1,2,4,1,1,1,1,1,2,1,2,0,0,2,1,7,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100289717,4,0,31080,3,1,1,8,10,3,11.0,1,2,5,1,1,1,3,1,2,1,2,0,0,2,1,23,3,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,0
3100289718,4,0,31080,3,1,1,8,3,2,30.0,1,2,4,1,2,1,1,1,2,2,2,0,0,2,1,7,3,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
3100290201,4,0,31084,3,2,1,8,10,3,40.0,1,3,4,1,1,3,1,1,2,1,1,0,0,2,1,13,3,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,0
3100290202,4,0,31084,3,2,1,8,10,2,20.0,2,2,2,4,2,1,1,1,2,2,0,1,0,2,1,4,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
3100290204,4,0,31084,3,2,1,8,10,3,13.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,7,3,1,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,0
3100290205,4,0,31084,3,2,1,8,10,2,8.0,1,3,3,1,2,1,1,1,2,2,1,0,0,2,1,6,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,0
3100290206,5,0,31084,3,2,2,8,3,3,20.0,2,2,2,5,2,1,1,3,0,0,0,0,0,5,1,4,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100290507,5,0,31084,3,2,1,8,10,2,50.0,1,1,4,1,1,1,1,1,2,1,1,0,0,2,1,10,3,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,2,0
3100290508,4,0,31084,3,2,1,8,10,2,10.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,4,3,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100290509,4,0,31084,3,2,1,8,10,2,18.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,7,3,4,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,0
3100290510,4,0,31084,3,2,1,8,10,2,50.0,1,1,3,1,1,1,1,1,2,1,1,0,0,2,1,2,1,4,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,0
3100290511,4,0,31084,3,2,1,8,10,2,20.0,1,1,4,1,1,1,1,1,2,1,1,0,0,2,1,5,3,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,0
3100290512,4,0,31084,3,2,1,8,3,2,8.0,1,2,3,1,2,1,1,1,2,2,1,0,0,2,1,3,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,0
3100290713,1,3300,31084,3,2,1,8,10,3,-1.0,1,3,7,1,1,3,1,1,2,1,2,0,0,2,1,14,3,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1
3100290714,4,0,31084,3,2,1,8,10,2,8.0,2,1,4,4,2,1,1,1,2,2,0,1,0,2,1,4,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100290715,4,0,31084,3,2,1,8,10,2,9.0,1,2,3,4,1,1,1,1,2,1,1,0,0,2,1,4,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100290716,4,0,31084,3,2,1,8,10,3,13.0,1,2,5,1,1,1,1,1,2,1,1,0,0,2,1,22,3,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0
3100290717,5,0,31084,3,2,1,8,10,2,19.0,1,3,4,1,1,1,1,1,1,1,1,0,0,2,1,6,1,4,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100290718,2,0,31084,3,2,1,8,3,2,9.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,7,1,4,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100290920,2,0,31084,3,2,2,8,10,2,32.0,2,1,1,5,2,1,1,3,0,0,0,0,0,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,0
3100290921,4,0,31084,3,2,1,8,10,2,50.0,2,1,3,5,2,1,1,3,0,0,0,0,0,5,1,4,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0
3100290922,4,0,31084,3,2,1,8,10,2,30.0,1,2,3,1,1,1,2,1,2,1,1,0,0,2,1,4,5,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
3100290923,4,0,31084,3,2,2,8,10,2,15.0,2,2,2,4,2,1,1,1,2,1,1,0,0,2,1,5,1,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0
3100290924,4,0,31084,3,2,2,8,10,2,13.0,1,2,3,1,1,1,1,1,2,2,1,0,0,2,1,6,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,0
3100291201,3,0,31089,2,2,1,8,10,3,25.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,25,3,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,0
3100291202,1,1800,31089,2,2,1,8,10,3,-1.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,9,3,1,1,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1,2,2,2,1
3100291203,2,0,31089,2,2,1,8,10,3,10.0,1,2,3,1,1,1,1,1,2,1,2,0,0,2,1,10,3,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0
3100291205,4,0,31089,2,2,1,8,10,3,35.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,5,3,4,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,0
3100291511,3,0,31089,2,2,1,8,10,2,10.0,1,2,3,2,1,1,1,1,2,1,1,1,0,2,1,16,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,0
3100291512,4,0,31089,2,2,1,8,10,3,50.0,1,2,2,1,1,1,1,1,2,1,1,0,0,2,1,4,3,4,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,0
3100291713,4,0,31089,2,2,1,8,10,3,17.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,12,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,0
3100291714,3,0,31089,2,2,1,8,10,3,17.0,1,2,5,1,1,1,1,1,2,1,1,0,0,2,1,12,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,0
3100291716,2,0,31089,2,2,2,8,10,3,15.0,1,1,3,1,1,1,1,1,2,1,1,0,0,2,1,4,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,0
3100291718,4,0,31089,2,2,1,8,10,3,20.0,2,2,2,4,1,1,1,1,2,1,1,0,0,2,1,4,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,0
3100291919,2,0,31089,2,2,1,8,10,3,20.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,8,3,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,1,1,2,2,2,0
3100291920,4,0,31089,2,2,1,8,10,3,15.0,1,3,5,1,1,1,1,1,2,1,2,0,0,2,1,20,3,1,1,1,1,1,2,2,2,2,1,1,2,1,2,1,2,2,1,2,1,1,0
3100291921,4,0,31089,2,2,1,8,2,1,6.0,2,1,2,4,1,1,1,1,1,2,0,1,0,2,1,6,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,0
3100291922,4,0,31089,2,2,1,8,10,3,22.0,1,4,6,1,1,1,1,1,2,1,1,0,0,2,1,6,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,0
3100291924,2,0,31089,2,2,1,8,10,2,7.0,1,3,5,1,1,1,1,1,2,1,1,0,0,2,1,11,3,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,0
3100292019,4,0,31093,3,2,1,8,10,2,35.0,1,3,5,1,1,1,1,1,2,1,0,1,0,2,1,6,3,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,0
3100292022,6,0,31093,3,2,2,8,10,2,-1.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,10,3,1,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1
3100292023,4,0,31093,3,2,1,8,10,2,22.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,6,1,4,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,2,0
3100292024,4,0,31093,3,2,1,8,10,2,3.0,1,2,3,1,1,1,1,1,2,2,0,1,0,2,1,3,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,0
3100292401,4,0,31093,3,2,1,8,10,2,35.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,5,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0
3100292402,4,0,31093,3,2,1,8,10,2,40.0,2,3,4,5,1,1,1,1,2,2,1,0,0,2,1,5,2,4,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100292404,3,0,31093,3,2,1,8,10,3,15.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,6,3,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,2,1,2,1,2,0
3100292405,4,0,31093,3,2,1,8,10,3,20.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,8,3,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,0
3100292406,4,0,31093,3,2,1,8,10,3,5.0,1,4,6,1,1,1,1,1,2,1,3,0,0,2,1,22,3,2,1,1,1,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,2,2,0
3100292607,4,0,31093,3,2,1,8,10,2,42.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,4,7,4,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100292608,4,0,31093,3,2,1,8,10,3,4.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,20,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100292609,5,0,31093,3,2,1,8,10,3,30.0,1,3,3,1,1,1,1,1,2,2,1,0,0,2,1,6,1,4,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100292611,4,0,31093,3,2,1,8,10,3,7.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,5,3,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,0
3100292612,2,0,31093,3,2,1,8,10,2,16.0,2,2,2,1,1,1,1,3,0,0,0,0,0,5,1,5,3,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100292814,4,0,31093,3,2,1,8,10,2,40.0,1,2,3,2,1,1,1,1,2,1,1,0,0,2,1,10,3,1,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,2,1,2,1,2,0
3100292815,4,0,31093,3,2,1,8,10,3,4.0,1,2,4,2,1,1,1,1,2,1,1,0,0,2,1,7,3,2,2,1,1,1,2,2,2,2,1,1,2,1,2,1,2,2,1,2,2,2,0
3100292816,4,0,31093,3,2,1,8,10,2,20.0,1,2,5,1,1,1,1,1,2,1,1,0,0,2,1,9,3,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2,1,1,2,1,2,0
3100292817,4,0,31093,3,2,1,8,10,3,64.0,1,3,6,1,1,1,1,1,2,1,1,0,0,2,1,9,3,4,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,0
3100292818,4,0,31093,3,2,1,8,10,3,40.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,4,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100293204,4,0,31096,2,2,1,8,10,2,20.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,5,3,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100293206,4,0,31096,2,2,1,8,10,2,8.0,1,2,3,2,2,1,1,1,2,2,1,0,0,2,1,4,1,4,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,0
3100293407,4,0,31096,2,2,1,8,10,3,7.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,5,3,2,2,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,1,2,2,2,0
3100293408,1,2500,31096,2,2,1,8,10,3,-1.0,1,2,5,1,1,1,1,1,2,1,1,0,0,2,1,7,3,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,2,1,1,2,1,1
3100293409,2,0,31096,2,2,1,8,10,3,30.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,8,3,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100293410,3,0,31096,2,2,1,8,10,3,-1.0,1,1,3,1,1,1,1,1,2,1,1,0,0,2,1,8,3,2,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1
3100293714,4,0,31096,2,2,1,8,10,2,50.0,1,3,8,1,1,1,1,1,2,1,3,0,0,2,1,8,3,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,1,2,1,2,1,1,0
3100293716,4,0,31096,2,2,1,8,10,3,23.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,5,3,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,0
3100293718,4,0,31096,2,2,1,8,10,3,10.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,6,3,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
3100293919,4,0,31096,2,2,1,8,10,3,7.0,1,1,1,1,1,1,1,1,2,1,0,1,0,2,1,3,3,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,0
3100293921,1,2200,31096,2,2,1,8,10,3,-1.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,8,3,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1
3100293924,4,0,31096,2,2,1,8,10,2,23.0,1,3,3,1,1,1,1,1,2,1,1,0,0,2,1,9,1,4,1,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,0
3100294020,4,0,31096,2,1,1,8,2,1,2.0,2,1,1,4,2,1,1,1,2,2,0,1,0,2,1,4,1,4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100294021,2,0,31096,2,1,1,8,10,2,23.0,2,1,1,5,2,1,1,1,2,1,1,0,0,2,1,5,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
3100294022,1,1000,31096,2,1,1,8,10,3,-1.0,1,1,2,1,1,1,1,1,2,1,1,0,0,2,1,7,3,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1
3100294023,4,0,31096,2,1,1,8,10,3,17.0,1,3,4,1,1,1,1,1,2,1,2,8,0,2,1,5,3,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
3100294301,4,0,31096,2,1,1,8,3,2,10.0,2,2,2,5,1,1,1,1,2,1,1,0,0,2,1,6,1,4,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,0
3100294302,2,0,31096,2,1,1,8,10,3,6.0,1,2,2,1,1,1,1,1,2,1,1,0,0,2,1,5,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100294303,4,0,31096,2,1,1,8,10,3,4.0,1,2,3,1,1,1,1,1,2,1,2,0,0,2,1,15,3,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0
3100294304,4,0,31096,2,1,7,8,10,2,20.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,5,3,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0
3100294305,4,0,31096,2,1,2,8,10,2,40.0,2,2,2,3,1,1,1,1,1,1,1,0,0,2,1,4,1,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100294507,4,0,31096,2,1,1,8,10,2,35.0,1,3,3,1,1,1,1,1,2,2,1,0,0,2,1,5,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,0
3100294508,4,0,31096,2,1,1,8,10,3,20.0,1,2,6,1,1,1,1,1,2,1,2,0,0,2,1,8,3,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,2,2,1,2,2,2,0
3100294510,1,1500,31096,2,1,2,8,10,2,10.0,2,1,1,4,1,1,1,1,2,1,1,0,0,2,1,2,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,0
3100294511,4,0,31096,2,1,1,8,10,3,25.0,1,2,4,1,1,1,1,1,2,1,2,0,0,2,1,10,3,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,0
3100294813,3,0,31096,2,1,1,8,10,2,-1.0,2,1,2,4,1,1,1,1,2,1,1,0,0,2,1,4,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,1
3100294815,4,0,31096,2,1,1,8,10,3,10.0,2,1,2,4,2,1,1,1,2,2,0,1,0,2,1,5,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
3100294816,2,0,31096,2,1,2,8,10,2,-1.0,2,2,2,4,2,1,1,1,2,1,1,0,0,2,1,7,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1
3100294817,4,0,31096,2,1,1,8,10,3,1.0,2,2,2,3,1,1,1,1,2,1,1,0,0,2,1,6,3,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0
3100294818,3,0,31096,2,1,1,8,10,3,5.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,18,3,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,0
3100295201,4,0,31096,3,1,1,8,10,3,4.0,1,4,4,1,1,1,1,1,2,1,1,0,0,2,1,15,1,4,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,0
3100295203,4,0,31096,3,1,1,8,10,2,18.0,2,2,2,6,2,1,1,1,2,2,0,1,0,2,1,4,2,4,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,0
3100295204,4,0,31096,3,1,1,8,10,3,35.0,1,4,6,2,2,1,1,1,2,1,0,2,0,2,1,7,1,4,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100295205,2,0,31096,3,1,2,8,10,2,25.0,2,1,1,4,2,1,1,3,0,0,0,0,0,2,1,1,1,4,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
3100295407,4,0,31096,3,1,1,8,10,2,20.0,1,2,3,1,2,1,1,3,0,0,0,0,0,5,1,3,1,4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,0
3100295408,4,0,31096,3,1,1,8,10,2,3.0,2,1,1,3,2,1,1,1,2,1,0,1,0,2,4,2,1,4,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0
3100295409,2,0,31096,3,1,2,8,10,2,4.0,2,1,1,6,2,1,2,1,1,1,1,0,0,2,1,2,3,4,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100295410,4,0,31096,3,1,1,8,3,2,5.0,2,1,1,4,1,1,2,1,2,1,1,0,0,2,1,4,1,6,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0
3100295411,4,0,31096,3,1,1,8,3,2,50.0,1,2,3,2,2,1,1,1,2,2,0,1,0,2,1,6,1,4,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,9,9,9,0
3100295412,4,0,31096,3,1,2,8,3,2,10.0,1,2,3,2,2,1,5,1,2,1,1,0,0,2,4,5,1,4,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,0
3100295615,4,0,31096,3,1,1,8,2,1,7.0,1,3,3,1,2,1,3,3,0,0,0,0,0,5,5,0,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0
3100295616,4,0,31096,3,1,1,6,2,2,1.0,1,2,2,1,1,1,1,1,2,1,1,0,0,2,1,5,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,0
3100295919,4,0,31096,3,1,1,8,10,2,2.0,1,1,2,2,2,5,1,3,0,0,0,0,0,5,1,3,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
3100295920,4,0,31096,3,1,2,8,10,2,20.0,1,2,3,1,2,1,1,3,0,0,0,0,0,5,1,3,1,4,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100295921,4,0,31096,3,1,2,8,10,2,-1.0,2,1,1,5,2,1,2,3,0,0,0,0,0,5,1,2,1,4,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,1
3100295922,4,0,31096,3,1,2,8,3,2,8.0,2,2,2,4,2,5,1,1,1,2,1,0,0,2,1,4,1,4,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,0
3100295923,4,0,31096,3,1,1,8,10,3,30.0,1,4,5,1,1,3,2,1,2,2,3,0,0,2,1,10,3,4,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,1,1,2,2,0
3100295924,4,0,31096,3,1,2,8,10,2,17.0,2,2,2,4,1,1,2,1,1,1,1,0,0,2,1,4,1,4,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,2,0
3100296020,4,0,31097,3,2,1,8,10,3,40.0,2,1,2,3,2,1,1,1,2,1,1,0,0,2,1,4,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100296021,4,0,31097,3,2,1,8,10,3,20.0,1,3,5,1,1,1,1,1,2,1,1,0,0,2,1,7,3,3,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,0
3100296023,4,0,31097,3,2,1,8,10,2,7.0,1,1,2,2,2,1,1,1,2,1,1,0,0,2,1,2,3,1,2,2,1,1,2,2,2,2,1,2,2,1,2,9,9,9,9,9,9,9,0
3100296024,4,0,31097,3,2,1,8,10,2,12.0,1,2,3,1,1,1,1,3,0,0,0,0,0,5,1,6,3,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
3100296402,2,0,31097,3,2,1,8,10,2,15.0,2,1,1,6,1,1,1,1,1,1,1,0,0,2,1,1,3,4,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
3100296403,4,0,31097,3,2,2,8,10,2,40.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,6,1,4,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,0
3100296404,5,0,31097,3,2,1,8,10,3,50.0,1,3,5,1,1,1,1,1,2,1,1,0,0,2,1,7,3,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,1,2,2,0
3100296405,2,0,31097,3,2,1,8,10,2,40.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,4,3,1,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,0
3100296607,4,0,31097,3,2,1,8,10,2,40.0,1,2,6,1,1,1,1,1,2,1,2,0,0,2,1,15,3,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,0
3100296608,4,0,31097,3,2,1,8,10,3,25.0,1,2,7,1,1,1,1,1,2,2,1,1,0,2,1,9,3,1,2,1,1,1,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,2,0
3100296610,4,0,31097,3,2,1,8,10,2,15.0,1,2,3,3,1,1,1,1,2,1,1,0,0,2,1,5,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
3100296611,5,0,31097,3,2,1,8,10,2,40.0,1,1,3,1,1,1,1,1,2,2,1,0,0,2,1,5,3,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0
3100296612,4,0,31097,3,2,1,8,10,2,30.0,1,3,4,3,1,1,1,1,2,1,1,0,0,2,1,8,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,0
3100296815,4,0,31097,3,2,1,8,10,2,10.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,5,3,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,1,1,2,2,2,0
3100296816,4,0,31097,3,2,1,8,10,3,20.0,1,3,4,1,1,1,1,1,2,1,1,0,0,2,1,5,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,0
3100296817,4,0,31097,3,2,1,8,10,2,25.0,1,2,3,1,1,1,1,1,2,1,1,0,0,2,1,5,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0
3100296818,4,0,31097,3,2,1,8,10,2,1.0,1,1,2,5,1,1,1,1,2,2,1,0,0,2,1,3,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,0
3100297702,4,0,31101,2,2,1,8,10,3,-1.0,1,2,5,1,1,1,1,1,2,1,1,0,0,2,1,5,3,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1
3100297703,3,0,31101,2,2,1,8,10,3,-1.0,1,2,5,1,1,1,1,1,2,1,1,0,0,2,1,8,3,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,1
3100297705,4,0,31101,2,2,1,8,10,3,34.0,1,2,4,1,1,1,1,1,2,1,1,0,0,2,1,6,3,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,0
