ID,renta_real,pred_lineal_pesos,pred_rf_pesos,pred_xgb_pesos,pred_lineal_log,pred_rf_log,pred_xgb_log,renta_real_log
Hogar_1269,2999.9999999999995,2473.9193639662662,2492.2301315134414,2348.569,7.813963094256394,7.821334390339543,7.761987,8.006700845440367
Hogar_1270,1800.0,1801.5394360178793,2002.4962676605726,1878.1201,7.496951747431773,7.602649067164842,7.538559,7.496097345175956
Hogar_1271,6500.000000000003,5063.065203153007,5313.826627818203,5441.0835,8.529924839561223,8.578255670830703,8.601917,8.77971129020447
Hogar_1272,1499.9999999999995,1851.0653180319177,1359.807352440564,1409.2181,7.524056683499913,7.215833444095101,7.2514997,7.313886831633462
Hogar_1273,8000.0000000000055,3511.0661107616306,4572.306995972402,4167.72,8.16395977882659,8.427991853697021,8.335364,8.987321812850125
Hogar_1274,2999.9999999999995,3840.332173070095,3818.5963630878177,3679.6477,8.253574505489256,8.247900031904638,8.210844,8.006700845440367
Hogar_1275,1499.9999999999995,1828.4765352618253,1866.2068537432747,1877.434,7.5117851586114055,7.532198932124995,7.5381937,7.313886831633462
Hogar_1276,3499.9999999999977,1992.356484652355,2299.1774883200214,2445.3162,7.597575172583213,7.740741567774672,7.8023386,8.160803920954665
Hogar_1277,1899.9999999999993,2082.5328526469057,2019.8148386365615,2019.7089,7.641820218747268,7.611256094520852,7.6112037,7.550135342488429
Hogar_1278,1499.9999999999995,2175.265661056028,2143.1642222229884,2161.719,7.685365687406202,7.67050511544345,7.6791215,7.313886831633462
Hogar_1279,1499.9999999999995,2088.714035915369,2015.3809483058735,2003.5782,7.644782510676597,7.609059573793414,7.603189,7.313886831633462
Hogar_1280,4000.0000000000014,4707.462393495034,4369.727088256487,4432.1636,8.457116677978652,8.382684656001784,8.396869,8.294299608857235
Hogar_1281,2999.9999999999995,2847.708927158574,2648.5979717639034,2652.4463,7.9546211626090315,7.88216319870299,7.8836145,8.006700845440367
Hogar_1282,2000.0,2792.362465586295,2922.317965956512,2743.2275,7.935001333961139,7.980474539884933,7.917255,7.601402334583733
Hogar_1283,1899.9999999999993,1725.9856292840686,1879.7530722575473,1909.0441,7.454132756910012,7.53942754596687,7.5548816,7.550135342488429
Hogar_1284,5500.000000000004,1298.7958746337097,1512.7932186103671,1927.6962,7.169962511608243,7.322373845151971,7.5645995,8.612685172875459
Hogar_1285,9000.0,6554.329757995365,5665.579420502367,6465.3457,8.788033701262817,8.642340937869783,8.774366,9.105090961257085
Hogar_1286,5000.000000000003,5293.623359338469,4987.019954301135,5368.118,8.574447124124713,8.51479430725326,8.588419,8.517393171418904
Hogar_1287,3499.9999999999977,2495.674808371775,2493.6491950241166,2646.6274,7.822715048867922,7.821903395103316,7.881419,8.160803920954665
Hogar_1288,1499.9999999999995,1092.9978580676002,1317.3078262872598,1200.4899,6.997594025089334,7.184104243397489,7.0913177,7.313886831633462
Hogar_1289,5000.000000000003,3555.2490870406627,3213.909244954471,3881.1704,8.176461641154935,8.07555440764326,8.26415,8.517393171418904
Hogar_1290,2999.9999999999995,2954.746268871723,2476.5769548835424,2319.9912,7.991506442413651,7.815036327228724,7.7497497,8.006700845440367
Hogar_1291,1800.0,1327.0746534748755,1222.259260064785,1318.7302,7.191485543422398,7.109274100191498,7.1851826,7.496097345175956
Hogar_1292,2000.0,1495.2273641182574,1430.6396483314431,1615.7236,7.310702128348897,7.266575673626727,7.388157,7.601402334583733
Hogar_1293,2999.9999999999995,1835.111144201059,1790.827472218507,1734.8937,7.515405105405424,7.490991312236201,7.4592776,8.006700845440367
Hogar_1294,1700.0,2167.26862570197,2002.1207732386606,2113.23,7.681684259728048,7.602461630023145,7.656446,7.438971592395862
Hogar_1295,2500.0000000000005,2572.7983776730925,2566.917619714648,2971.6982,7.853138054735756,7.850850584744921,7.9972253,7.824445930877619
Hogar_1296,2000.0,2658.523166862926,3202.44802962739,2832.3213,7.8859021251287995,8.071983017949945,7.949205,7.601402334583733
Hogar_1297,1200.0,1341.5847213752152,1022.3405090514628,1086.3563,7.202351931561466,6.930827563990955,6.9915047,7.0909098220799835
Hogar_1298,4000.0000000000014,1821.3565893966936,2092.00772814553,1950.8024,7.507885771841103,7.646357414816407,7.5765085,8.294299608857235
Hogar_1299,790.0000000000003,903.2762164160872,894.1089886958799,758.6087,6.807134862854387,6.796945485940068,6.6328034,6.673297967767654
Hogar_1300,1499.9999999999995,1381.8578079553758,1571.0700994014658,1491.4333,7.23190751217466,7.360148564489507,7.308163,7.313886831633462
Hogar_1301,999.9999999999999,2372.474836157677,2251.5198478574316,2042.9045,7.772110335937142,7.719804800923109,7.6226172,6.90875477931522
Hogar_1302,1200.0,1406.1831230741168,1771.0334605247729,1644.7477,7.24934520008403,7.479883013901404,7.40595,7.0909098220799835
Hogar_1303,5500.000000000004,4281.497820858505,5374.508418979162,5598.6147,8.36229172135016,8.58960843810007,8.630453,8.612685172875459
Hogar_1304,1499.9999999999995,2056.435961262236,1934.2241653529168,1830.9083,7.6292158075284435,7.567978446481658,7.5131135,7.313886831633462
Hogar_1305,2449.999999999999,1537.6211239176048,1414.9152208887042,1269.4624,7.338641920241393,7.25553140020751,7.147136,7.804251383528112
Hogar_1306,2000.0,1689.1035922336835,1160.937445283675,964.25073,7.432545103218218,7.057844102299843,6.872388,7.601402334583733
Hogar_1307,1499.9999999999995,1536.907317273784,1349.7896346880505,1457.6469,7.338177886399175,7.2084446150203565,7.2852645,7.313886831633462
Hogar_1308,7200.000000000005,6975.18237841516,7484.32113377655,9970.527,8.850257108941909,8.920699199577555,9.207489,8.881975184248867
Hogar_1309,4800.000000000003,3280.3730458907157,2910.496929148001,3068.518,8.096017225336865,7.976422636544694,8.029276,8.476579508530941
Hogar_1310,1099.9999999999998,1500.616927675403,1422.3943959664946,1507.692,7.314297758301062,7.260799717781753,7.3189983,7.00397413672268
Hogar_1311,10000.00000000001,5891.7605578746325,6631.169508548521,6382.116,8.681479852394343,8.799687255678567,8.761412,9.210440366976517
Hogar_1312,4899.999999999998,4668.779245196135,4047.7176303211654,3851.58,8.448867078709696,8.3061554754727,8.256498,8.497194544909547
Hogar_1313,2999.9999999999995,2174.2839392580167,1786.2929822892233,1735.1146,7.684914481787589,7.488457453757261,7.459405,8.006700845440367
Hogar_1314,10999.999999999993,5261.082700538082,3920.320329362057,4491.8438,8.568282178036613,8.27418369478863,8.410241,9.305741456739435
Hogar_1315,600.0,784.4810804229623,599.6117109424341,599.80914,6.666296371375001,6.3979486540977835,6.3982773,6.398594934535208
Hogar_1316,4000.0000000000014,3808.206697945824,4080.5880241603177,3790.2095,8.245176230678585,8.314241413279047,8.24044,8.294299608857235
Hogar_1317,2500.0000000000005,1859.037322639732,2325.460245553196,2143.3696,7.528351832441269,7.752103183476208,7.670601,7.824445930877619
Hogar_1318,2000.0,2173.2885698539085,2346.978246800426,2136.652,7.684456795695727,7.761309916339664,7.6674633,7.601402334583733
Hogar_1319,2000.0,2418.8560853673275,2437.8968706146097,2498.389,7.791463348525913,7.799301113851104,7.8238015,7.601402334583733
Hogar_1320,1700.0,1228.6382509672871,1526.9899796347954,1607.2405,7.114475300204489,7.331708411874332,7.382896,7.438971592395862
Hogar_1321,2999.9999999999995,2115.7743764121624,1905.9624364540255,2034.4401,7.657648688417889,7.553266907689597,7.6184673,8.006700845440367
Hogar_1322,999.9999999999999,1296.3709066895194,1253.4805084885659,1221.8525,7.168095116209289,7.134476828410815,7.1089416,6.90875477931522
Hogar_1323,8000.0000000000055,7308.331978087164,8711.67240681944,9626.084,8.896907163901393,9.072533843317116,9.172336,8.987321812850125
Hogar_1324,1499.9999999999995,2770.716771467103,3340.1162459633556,1387.3553,7.9272221802941765,8.114060235514819,7.235875,7.313886831633462
Hogar_1325,2000.0,1507.3390230336722,2014.4727119597865,1546.2825,7.318764339635822,7.6086090433734235,7.3442554,7.601402334583733
Hogar_1326,2500.0000000000005,3025.139927966379,3079.1386049419807,3121.4,8.01504313517157,8.032729876559618,8.046357,7.824445930877619
Hogar_1327,1499.9999999999995,1778.3535570390509,2010.76206914322,1977.9583,7.4840054071210815,7.606766268333819,7.590326,7.313886831633462
Hogar_1328,1200.0,883.242053368388,1109.5633545126777,1204.5334,6.784730841184465,7.012622692146319,7.0946774,7.0909098220799835
Hogar_1329,2000.0,1545.174044901696,1532.9548674841785,1826.1774,7.343538800367067,7.335604560036871,7.5105276,7.601402334583733
Hogar_1330,2500.0000000000005,1487.0033961455106,1706.0811101631339,1669.4939,7.3051904977462865,7.442540237871284,7.4208746,7.824445930877619
Hogar_1331,499.9999999999999,2703.2598973780687,2321.3897684512526,2254.483,7.902583548438274,7.750352007107903,7.7211194,6.2166061010848646
Hogar_1332,2300.0000000000005,1520.9154555957507,1772.4354601934224,1586.3171,7.327724988649961,7.480673882343957,7.3698006,7.741099090035366
Hogar_1333,1499.9999999999995,1596.5116714773744,1559.2371428280908,1515.1555,7.376202492314124,7.352593103323921,7.323933,7.313886831633462
Hogar_1334,4499.999999999999,3988.0158786465577,4358.615410952802,3894.8337,8.291299832505796,8.380139123955418,8.267663,8.412054873292933
Hogar_1335,1800.0,2343.1487143182376,2403.0862218940665,2309.8867,7.759677593359391,7.784925161024435,7.7453866,7.496097345175956
Hogar_1336,2500.0000000000005,3172.2151961498394,3134.89718556125,3239.391,8.062500610320276,8.050670595716413,8.083449,7.824445930877619
Hogar_1337,2600.0,2373.52434093525,2715.6325292242464,2770.7632,7.772552418909577,7.907148351558122,7.927239,7.8636512654486515
Hogar_1338,3499.9999999999977,3163.9059938339583,3732.047432180741,3402.7505,8.059878632346951,8.224980185016754,8.132633,8.160803920954665
Hogar_1339,1099.9999999999998,926.2538134874628,1072.504859985601,1009.5901,6.832227329046563,6.9786841445424965,6.9182897,7.00397413672268
Hogar_1340,800.0000000000003,893.6598607645219,976.1171183219345,1034.7283,6.796443602201371,6.88460652031575,6.94286,6.68586094706836
Hogar_1341,6799.999999999996,5746.4562165277275,7823.719334845231,7377.843,8.656512638779304,8.965043147013683,8.906372,8.824824939175638
Hogar_1342,1800.0,1304.6607597344578,1210.8497341336652,1201.036,7.174464520913802,7.099903177204989,7.091772,7.496097345175956
Hogar_1343,2200.0,1828.072297659545,2170.945325675389,1975.4016,7.511564176127702,7.683378508396016,7.589033,7.696667081526462
Hogar_1344,1499.9999999999995,1273.2604745738531,873.2519522849639,994.5801,7.150121269373812,6.773368609037891,6.9033256,7.313886831633462
Hogar_1345,2800.000000000001,2568.9258908103347,2323.177636118992,2354.5503,7.851632341212922,7.751121550558069,7.7645297,7.937731775260109
Hogar_1346,2500.0000000000005,2529.195323397974,2367.6273048024323,2341.5637,7.836051781665674,7.770065870044319,7.7590013,7.824445930877619
Hogar_1347,2000.0,2240.6029557223746,2233.552141156246,2062.2205,7.71494649415895,7.711796102697923,7.6320233,7.601402334583733
Hogar_1348,2200.0,2802.0070068457617,3068.401775908818,3275.4407,7.938448050928257,8.029237960325833,8.094513,7.696667081526462
Hogar_1349,2000.0,2056.043225183108,1884.718374960465,2149.5903,7.629024903133246,7.542064128056438,7.6734977,7.601402334583733
Hogar_1350,999.9999999999999,2852.5717762713357,3468.787310725221,3414.5737,7.956326743426431,8.151848577323237,8.136101,6.90875477931522
Hogar_1351,2349.999999999999,3541.611523538216,3037.633445439174,3358.5366,8.172619452660893,8.019163168807241,8.119558,7.762596048540069
Hogar_1352,2999.9999999999995,2265.2522645263657,2443.017156898457,2563.1465,7.725882761307995,7.801398340274398,7.849381,8.006700845440367
Hogar_1353,2000.0,2610.654418203192,2143.7064750279496,2212.7065,7.8677391762079605,7.670757980519657,7.7024236,7.601402334583733
Hogar_1354,2800.000000000001,2599.5038859661686,2148.666778370582,2274.153,7.863460507527015,7.673068122305632,7.7298026,7.937731775260109
Hogar_1355,5500.000000000004,3404.5842896512545,4350.542080881685,3709.0745,8.13317180141053,8.378285562614083,8.218807,8.612685172875459
Hogar_1356,1299.9999999999995,1845.3364542933084,1958.908332254342,2036.5687,7.520958659719212,7.580652981872858,7.6195126,7.170888478512505
Hogar_1357,2399.999999999999,2137.6566833853217,2295.8113902264386,2100.2007,7.667933192874198,7.73927708796664,7.6502643,7.783640596221253
Hogar_1358,999.9999999999999,1953.9536198564322,1790.3023346382442,1662.8281,7.5781217482794485,7.490698195540837,7.4168763,6.90875477931522
Hogar_1359,2399.999999999999,3374.6264409902483,2610.111452885406,2724.8713,8.124336198228086,7.8675312536883055,7.9105434,7.783640596221253
Hogar_1360,2999.9999999999995,2577.9826550192483,3419.544892729733,3284.8843,7.855150280391202,8.137555142725285,8.097391,8.006700845440367
Hogar_1361,4499.999999999999,3701.2410648103337,4346.261851511956,3866.5996,8.216693608466212,8.377301466467435,8.260389,8.412054873292933
Hogar_1362,4499.999999999999,3560.8476945353514,4037.7126129433323,4011.3044,8.17803470452313,8.303681260009716,8.297121,8.412054873292933
Hogar_1363,1499.9999999999995,2187.7505750954456,2197.7700984347402,1968.8411,7.691086146350659,7.695653436855808,7.585708,7.313886831633462
Hogar_1364,4000.0000000000014,5711.613106005461,4358.254648452359,3780.9106,8.650431834744822,8.380056369539263,8.237985,8.294299608857235
Hogar_1365,2500.0000000000005,1724.4449184212754,2084.4998704638433,2154.2798,7.453240219931334,7.64276385152424,7.675676,7.824445930877619
Hogar_1366,1899.9999999999993,1299.4169874380518,1143.839890123686,1063.1505,7.170440251585008,7.043020072257549,6.969932,7.550135342488429
Hogar_1367,999.9999999999999,1541.0224244189278,924.9376622140533,1089.7698,7.340850096442261,6.830806912956857,6.994639,6.90875477931522
Hogar_1368,1599.9999999999995,2199.4172174049945,2153.9982289147856,2208.1206,7.696402265641202,7.675545180688223,7.70035,7.3783837129967145
Hogar_1369,2000.0,2022.2732478537262,1699.1966864276455,2039.5741,7.612471898661324,7.438499221250437,7.6209865,7.601402334583733
Hogar_1370,600.0,935.9531326605791,594.9512804468553,603.0004,6.842633262482203,6.3901589195074235,6.403575,6.398594934535208
Hogar_1371,1499.9999999999995,1718.8558174359318,1489.627990582998,1449.2122,7.449995739221681,7.306952780335824,7.279465,7.313886831633462
Hogar_1372,1800.0,1015.9554936380664,1163.458279213407,1114.5419,6.9245686326898435,7.060011261472115,7.0170956,7.496097345175956
Hogar_1373,1399.9999999999995,1907.789128828838,2171.6066347723736,1993.0267,7.55422435603659,7.6836829398347986,7.5979114,7.244941546337007
Hogar_1374,1299.9999999999995,1372.1622207232635,1214.3001947819062,1249.173,7.224871549351936,7.102746399151494,7.131037,7.170888478512505
Hogar_1375,999.9999999999999,1578.5077408495777,1513.9577533149986,1459.0192,7.364868521052909,7.323142831953998,7.286205,6.90875477931522
Hogar_1376,1499.9999999999995,1760.286627543534,1734.920913412394,1698.1815,7.473799859330806,7.459293337392458,7.437902,7.313886831633462
Hogar_1377,2999.9999999999995,4053.031406831809,3255.769213264458,3042.9556,8.307467074103744,8.0884909440811,8.020913,8.006700845440367
Hogar_1378,899.9999999999998,1644.3111791567283,1347.0174685200668,1397.7614,7.405684811970341,7.206390250231067,7.2433424,6.803505257608338
Hogar_1379,8000.0000000000055,5584.133827189222,6995.068164832133,7480.3096,8.62786367311223,8.853103579491846,8.920163,8.987321812850125
Hogar_1380,1399.9999999999995,1627.425448989697,1699.1909909271023,1501.0901,7.395368844724401,7.438495871337966,7.314613,7.244941546337007
Hogar_1381,1499.9999999999995,1695.641510097866,1985.7408173057217,1941.0934,7.436405993712234,7.594250794841932,7.5715218,7.313886831633462
Hogar_1382,4000.0000000000014,2921.3162967918024,3684.141764923254,3813.6672,7.9801318331299465,8.212064274690308,8.246609,8.294299608857235
Hogar_1383,1499.9999999999995,1171.3409850718153,1222.0706055417122,1125.6058,7.066757870715322,7.109119865453085,7.0269647,7.313886831633462
Hogar_1384,2000.0,4038.2284375135573,3081.5470129595133,3436.589,8.303808971902562,8.03351148649057,8.142526,7.601402334583733
Hogar_1385,1299.9999999999995,1326.9173757574026,1177.3981138061488,1136.1443,7.19136711105067,7.071911264507415,7.0362754,7.170888478512505
Hogar_1386,999.9999999999999,1315.9244771196297,1385.5207951717014,1410.1525,7.183054355466995,7.234552863264096,7.252162,6.90875477931522
Hogar_1387,2000.0,1737.1461674235059,2117.830189789551,1788.2427,7.460574403223175,7.658619418100838,7.4895477,7.601402334583733
Hogar_1388,2000.0,1913.807604723545,1772.5672399031748,1889.5298,7.557372429060261,7.480748187170288,7.5446124,7.601402334583733
Hogar_1389,2500.0000000000005,1794.8885936165702,2016.26633898496,1771.9305,7.493255216657881,7.609498576328958,7.480389,7.824445930877619
Hogar_1390,2000.0,2314.963348571019,1987.970018356226,1934.6522,7.747581013252906,7.595372205012975,7.5681996,7.601402334583733
Hogar_1391,1499.9999999999995,1647.3502655280681,1578.9538257607906,1486.3154,7.407530227648219,7.365150901391946,7.304728,7.313886831633462
Hogar_1392,2800.000000000001,2039.8018066558752,1854.581034881379,1673.6675,7.621098052095671,7.525953152347551,7.42337,7.937731775260109
Hogar_1393,2999.9999999999995,2875.379629749705,3258.0276484195683,3613.6797,7.964287709347368,8.089184162514238,8.192759,8.006700845440367
Hogar_1394,1299.9999999999995,2094.4000947978466,2291.0173320957706,2558.4204,7.647499790159794,7.737187639802448,7.847536,7.170888478512505
Hogar_1395,4749.999999999996,2064.512395827626,2210.071353468817,1980.9547,7.63313360818779,7.701232452371459,7.591839,8.46611040118692
Hogar_1396,3199.9999999999986,4180.516697681301,4061.472752252424,3870.2712,8.33842930604123,8.309547119477635,8.261338,8.071218539969863
Hogar_1397,6000.000000000005,5106.30449163548,4766.042187068369,5510.8545,8.538427047277873,8.469481304980722,8.614656,8.699681400989514
Hogar_1398,2500.0000000000005,2112.4321170693174,2371.34783526506,2160.8489,7.656068500763475,7.771635391552646,7.678719,7.824445930877619
Hogar_1399,3499.9999999999977,2718.769324743907,2481.2424356119104,2816.518,7.908302348614273,7.816917638517343,7.9436116,8.160803920954665
Hogar_1400,749.9999999999998,1531.9528822708323,1427.4641117196002,1122.4595,7.334951142764,7.264355098302806,7.024168,6.621405651764134
Hogar_1401,2000.0,1868.7769155547662,2038.7139314416888,1874.5547,7.533574406237462,7.620564847319714,7.5366597,7.601402334583733
Hogar_1402,3499.9999999999977,2485.3965344996504,2871.759986550706,2806.0396,7.818589766390041,7.96302851443514,7.9398856,8.160803920954665
Hogar_1403,1700.0,1181.7447919058616,1130.9953455637453,1162.1033,7.07559311112457,7.031737147061871,7.058847,7.438971592395862
Hogar_1404,2000.0,1004.8268512067808,1492.3621923909004,1046.8123,6.91356521974937,7.308785361815954,6.9544597,7.601402334583733
Hogar_1405,2999.9999999999995,1486.610092355163,2033.5438694481459,2428.0747,7.304926146348393,7.618026929975625,7.7952657,8.006700845440367
Hogar_1406,6500.000000000003,3718.584680375883,3340.9731867577743,3678.3281,8.221367295974172,8.114316686010579,8.210485,8.77971129020447
Hogar_1407,1800.0,1963.9997731304613,2023.5463883838681,2004.5497,7.583247408848119,7.613100948711246,7.6036735,7.496097345175956
Hogar_1408,5000.000000000003,5045.451124389998,4807.212662623287,4273.291,8.526440527580988,8.478080706231742,8.3603735,8.517393171418904
Hogar_1409,1099.9999999999998,1148.3069321754276,1173.9801124767014,1227.0754,7.0469143720065945,7.069006500883277,7.1132035,7.00397413672268
Hogar_1410,2000.0,2035.7635418534235,1834.8449755358372,2041.4003,7.619117327924472,7.515260131632858,7.621881,7.601402334583733
Hogar_1411,6500.000000000003,10094.769534468513,9843.093092270581,8760.247,9.219871757110432,9.194626868218627,9.078094,8.77971129020447
Hogar_1412,2000.0,2287.7957884801685,2284.979067693012,1927.5316,7.735781101678357,7.734549687573118,7.564514,7.601402334583733
Hogar_1413,2999.9999999999995,2143.2014879701755,2181.2849407525036,2340.8267,7.670522495373104,7.688127744829932,7.7586865,8.006700845440367
Hogar_1414,1499.9999999999995,2305.08699909291,2008.6902625887026,2072.9788,7.743307427390944,7.605735890964196,7.637224,7.313886831633462
Hogar_1415,2500.0000000000005,2844.1437287028284,2790.515261434175,2618.4583,7.9533688650393,7.934339831844256,7.870723,7.824445930877619
Hogar_1416,2999.9999999999995,2416.609426458457,2846.02648293968,3048.7961,7.790534490608515,7.954030389285943,8.02283,8.006700845440367
Hogar_1417,4000.0000000000014,3391.958910794082,3134.4471931036014,3409.4797,8.129457654718001,8.050527088222246,8.134608,8.294299608857235
Hogar_1418,14999.99999999999,11392.891326897377,9684.698735125741,8303.972,9.340832642246689,9.178405719353893,9.02461,9.61587214452889
Hogar_1419,2500.0000000000005,2727.601542408567,2129.224483684993,2055.9219,7.911544501403322,7.663982644551592,7.628966,7.824445930877619
Hogar_1420,2999.9999999999995,1966.585606815169,1608.5948751964706,1781.7134,7.584562489797443,7.3837377960015385,7.485892,8.006700845440367
Hogar_1421,2500.0000000000005,3134.879259674749,3019.624275996352,2912.046,8.050664879349876,8.013218802912617,7.9769545,7.824445930877619
Hogar_1422,999.9999999999999,2110.0926527057013,1873.0034429119582,1981.7893,7.65496093731894,7.535832299996231,7.59226,6.90875477931522
Hogar_1423,1499.9999999999995,2527.3771068154597,2324.161092568562,2378.3052,7.835332916141498,7.751544602747478,7.774564,7.313886831633462
Hogar_1424,1499.9999999999995,3920.2954717580733,3786.7006821338923,3325.955,8.274177355678155,8.239514433795835,8.109813,7.313886831633462
Hogar_1425,899.9999999999998,2827.305516220597,2446.206394030811,1726.7068,7.94743305379119,7.802702405627826,7.4545503,6.803505257608338
Hogar_1426,8000.0000000000055,8689.823967380133,8765.6183607664,8489.25,9.070023031644844,9.078706419303828,9.046674,8.987321812850125
Hogar_1427,1899.9999999999993,1518.8760066721152,1889.6283956287846,1586.4807,7.326384035955118,7.544664537252653,7.3699036,7.550135342488429
Hogar_1428,1099.9999999999998,1537.2204644178184,1312.6996669081286,1135.0967,7.338381484667739,7.180602608922967,7.0353537,7.00397413672268
Hogar_1429,1200.0,1963.444036620483,1844.7931858314441,1544.0552,7.582964551252698,7.520664375109115,7.342815,7.0909098220799835
Hogar_1430,6000.000000000005,3787.4571381562077,4875.66859612724,4218.964,8.239714127636109,8.4922176009975,8.347582,8.699681400989514
Hogar_1431,2300.0000000000005,1663.2186020386307,1672.2459855658872,1601.7628,7.417110984170131,7.422520722794181,7.379484,7.741099090035366
Hogar_1432,2999.9999999999995,3070.925421660807,2847.5962383028264,3394.985,8.030059817169754,7.954581603957181,8.130349,8.006700845440367
Hogar_1433,2000.0,5102.366127676487,3608.829787642767,3459.5417,8.537655626026295,8.191415899977859,8.14918,7.601402334583733
Hogar_1434,6000.000000000005,7409.3815913405515,7089.640718639108,7836.8257,8.91063721377131,8.86653098478572,8.966717,8.699681400989514
Hogar_1435,2999.9999999999995,3985.869088799754,3032.3251052046817,3303.5166,8.290761512330064,8.017414691263268,8.103045,8.006700845440367
Hogar_1436,3399.999999999999,4700.400356400876,4098.794618023327,4183.17,8.455615691490808,8.318692158272652,8.339064,8.131824785007195
Hogar_1437,1800.0,2128.4122739489267,2285.963289109463,2136.9507,7.663601292904904,7.734980141908578,7.667603,7.496097345175956
Hogar_1438,2999.9999999999995,2779.540079445209,2339.3056449918336,2141.964,7.930400460997822,7.7580368173398995,7.6699452,8.006700845440367
Hogar_1439,2000.0,7879.224792684873,8071.518181779279,8214.396,8.972111709435504,8.996220754940737,9.013765,7.601402334583733
Hogar_1440,1499.9999999999995,1001.0217290666096,1135.6282511028583,1022.57434,6.909774967104898,7.03582148435463,6.931056,7.313886831633462
Hogar_1441,1499.9999999999995,2162.8670213736486,1823.362052084953,1979.2166,7.679652187696357,7.5089856444046825,7.5909615,7.313886831633462
Hogar_1442,2500.0000000000005,2238.1840854943243,2175.902713544555,1953.232,7.713866830947658,7.685658371923894,7.5777526,7.824445930877619
Hogar_1443,2500.0000000000005,1532.1250240985023,1626.0063968318,1673.6243,7.335063430731304,7.394497038884204,7.423344,7.824445930877619
Hogar_1444,999.9999999999999,4252.677282101617,4068.372684695086,4137.074,8.35553913065909,8.311244135032608,8.327986,6.90875477931522
Hogar_1445,4000.0000000000014,3788.7851585269946,4713.859476506911,4796.472,8.24006461006525,8.45847439112542,8.475844,8.294299608857235
Hogar_1446,1099.9999999999998,1291.4142364384147,1090.2344420566674,1196.8271,7.164267249394482,6.9950648500594355,7.0882645,7.00397413672268
Hogar_1447,2500.0000000000005,1903.7140561831834,1931.2365141729563,1646.1011,7.5520871745532965,7.566433426624007,7.406772,7.824445930877619
Hogar_1448,2500.0000000000005,2290.8538118763763,2461.6971939195514,2373.6128,7.737116293896628,7.8090124485891685,7.7725897,7.824445930877619
Hogar_1449,4000.0000000000014,2367.167539690937,2302.7662827877025,2274.4817,7.769871745059795,7.742300576908139,7.729947,8.294299608857235
Hogar_1450,5500.000000000004,5682.142831011157,6109.86886236541,7079.69,8.645259674011585,8.717824245388833,8.865127,8.612685172875459
Hogar_1451,14500.000000000004,10041.236689112506,9845.378535549813,9537.347,9.214555146234481,9.194859005196623,9.163075,9.581972891547895
Hogar_1452,1499.9999999999995,2914.044184414649,3004.9710701703225,3087.8552,7.977640256273371,8.008355946238106,8.035556,7.313886831633462
Hogar_1453,2000.0,1557.090853400013,1617.07374418151,1538.0095,7.351216538851167,7.388991673947873,7.3388944,7.601402334583733
Hogar_1454,4000.0000000000014,3833.7556973096625,5172.650787919308,3832.9973,8.251861008332744,8.551333866830625,8.251663,8.294299608857235
Hogar_1455,1800.0,3053.546433307852,1322.6902007592366,1470.6821,8.02438639358104,7.188178721775678,7.2941613,7.496097345175956
Hogar_1456,2999.9999999999995,2050.825854127094,2033.9416775277236,2197.526,7.626485336279504,7.618222437774462,7.6955423,8.006700845440367
Hogar_1457,1499.9999999999995,1798.4785927702142,1705.926937139487,1727.7625,7.495252231238386,7.442449919968329,7.455161,7.313886831633462
Hogar_1458,1499.9999999999995,2234.4441680970667,2573.4222474222797,2167.3013,7.712195220232233,7.853380417990042,7.6816993,7.313886831633462
Hogar_1459,999.9999999999999,961.3634772117457,865.2547238220841,873.99365,6.869392214243505,6.764179003674911,6.7742167,6.90875477931522
Hogar_1460,1599.9999999999995,1731.1982282147032,2027.8524662291784,2045.7358,7.457146533043808,7.615225624628742,7.6240015,7.3783837129967145
Hogar_1461,2999.9999999999995,2694.1209435290957,2420.316883098811,2486.8516,7.899198359341385,7.792066837715551,7.819175,8.006700845440367
Hogar_1462,2999.9999999999995,2408.2747281547504,2709.765327792069,2515.5762,7.787081038517989,7.904986282783255,7.8306546,8.006700845440367
Hogar_1463,3499.9999999999977,3062.7735747413394,3131.2942058082067,3003.1116,8.027402629546733,8.04952098814227,8.007737,8.160803920954665
Hogar_1464,2800.000000000001,2993.6900155249486,3566.443316373797,3241.9355,8.004596004533537,8.179604460331642,8.084234,7.937731775260109
Hogar_1465,1800.0,2716.7745536393236,2356.859128618961,2012.5634,7.907568645590009,7.765509337420824,7.6076612,7.496097345175956
Hogar_1466,999.9999999999999,2354.4982159672077,2119.224509155624,1971.962,7.764507540749534,7.659277262604097,7.5872912,6.90875477931522
Hogar_1467,2500.0000000000005,2597.4765134965337,2220.558909181349,2525.9946,7.8626805959225745,7.70596443977425,7.834786,7.824445930877619
Hogar_1468,2399.999999999999,3242.0955421830713,2431.3115418078864,2948.5222,8.084283566922709,7.796597335954138,7.9893985,7.783640596221253
Hogar_1469,2300.0000000000005,1930.0044330738508,2183.8253818763083,2329.91,7.565795578165833,7.689291187574761,7.754014,7.741099090035366
Hogar_1470,2999.9999999999995,5920.521309095882,4275.985787422322,4276.398,8.686348672752708,8.361003785196445,8.3611,8.006700845440367
Hogar_1471,1499.9999999999995,1632.926678681162,1615.0224977226876,1590.1555,7.398741402125006,7.387723160842231,7.3722157,7.313886831633462
Hogar_1472,2000.0,1796.568581370785,1512.1537815982497,1792.5026,7.4941902426202365,7.321951348807248,7.4919257,7.601402334583733
